Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
150000138.000000,8348.000000,2701.000000,308402.000000,24847.000000,50000998.000000,0.000000
151000041.000000,8354.000000,2740.000000,308854.000000,24440.000000,50334292.000000,0.000000
152000189.000000,8319.000000,2698.000000,308828.000000,24616.000000,50667736.000000,7.000000
153000221.000000,8328.000000,2666.000000,308634.000000,24710.000000,51001080.000000,0.000000
154000253.000000,8321.000000,2605.000000,308765.000000,24578.000000,51334423.000000,0.000000
155000001.000000,8394.000000,2754.000000,308883.000000,24366.000000,51667672.000000,0.000000
156000317.000000,8401.000000,2732.000000,309024.000000,24416.000000,52001112.000000,0.000000
157000637.000000,8344.000000,2689.000000,308787.000000,24653.000000,52334552.000000,0.000000
158000003.000000,8338.000000,2662.000000,308432.000000,24689.000000,52667673.000000,0.000000
159000413.000000,8389.000000,2736.000000,309023.000000,24448.000000,53001144.000000,0.000000
160000541.000000,8351.000000,2726.000000,308766.000000,24610.000000,53334520.000000,0.000000
161000573.000000,8408.000000,2766.000000,308971.000000,24373.000000,53667864.000000,0.000000
162000317.000000,8348.000000,2679.000000,308508.000000,24740.000000,54001112.000000,0.000000
163000061.000000,8419.000000,2807.000000,309027.000000,24221.000000,54334360.000000,0.000000
164000001.000000,8337.000000,2677.000000,308593.000000,24719.000000,54667672.000000,0.000000
165000317.000000,8300.000000,2640.000000,308615.000000,24825.000000,55001112.000000,0.000000
166000253.000000,8293.000000,2617.000000,308488.000000,24824.000000,55334424.000000,0.000000
167000189.000000,8282.000000,2608.000000,308424.000000,24888.000000,55667736.000000,0.000000
168000413.000000,8350.000000,2674.000000,308785.000000,24623.000000,56001144.000000,0.000000
169000445.000000,8334.000000,2687.000000,308612.000000,24732.000000,56334488.000000,0.000000
170000093.000000,8327.000000,2661.000000,308457.000000,24759.000000,56667704.000000,0.000000
171000317.000000,8306.000000,2633.000000,308657.000000,24751.000000,57001112.000000,0.000000
172000349.000000,8285.000000,2612.000000,308400.000000,24944.000000,57334456.000000,0.000000
173000001.000000,8321.000000,2633.000000,308543.000000,24673.000000,57667672.000000,0.000000
174000413.000000,8397.000000,2772.000000,308934.000000,24538.000000,58001144.000000,0.000000
175000445.000000,8345.000000,2676.000000,308682.000000,24661.000000,58334487.000000,0.000000
176000573.000000,8326.000000,2683.000000,308592.000000,24785.000000,58667864.000000,0.000000
177000701.000000,8370.000000,2707.000000,308778.000000,24598.000000,59001240.000000,0.000000
178000061.000000,8313.000000,2681.000000,308364.000000,24756.000000,59334360.000000,0.000000
179000189.000000,8319.000000,2676.000000,308579.000000,24796.000000,59667735.000000,0.000000
180000029.000000,8355.000000,2699.000000,308776.000000,24505.000000,60001016.000000,0.000000
181000349.000000,8285.000000,2612.000000,308509.000000,24931.000000,60334456.000000,0.000000
182000285.000000,8279.000000,2567.000000,308425.000000,24887.000000,60667768.000000,0.000000
183000605.000000,8356.000000,2687.000000,308792.000000,24648.000000,61001208.000000,0.000000
184000541.000000,8291.000000,2608.000000,308386.000000,24926.000000,61334520.000000,0.000000
185000285.000000,8360.000000,2680.000000,308670.000000,24578.000000,61667768.000000,0.000000
186000125.000000,8382.000000,2749.000000,308737.000000,24543.000000,62001048.000000,0.000000
187000445.000000,8407.000000,2722.000000,308970.000000,24470.000000,62334488.000000,0.000000
188000189.000000,8411.000000,2713.000000,308832.000000,24416.000000,62667736.000000,0.000000
189000221.000000,8380.000000,2747.000000,308864.000000,24480.000000,63001080.000000,0.000000
190000022.000000,8337.000000,2697.000000,308572.000000,24690.000000,63334342.000000,0.000000
191000189.000000,8323.000000,2624.000000,308614.000000,24780.000000,63667736.000000,0.000000
192000317.000000,8300.000000,2657.000000,308502.000000,24874.000000,64001112.000000,0.000000
193000022.000000,8427.000000,2774.000000,308862.000000,24368.000000,64334342.000000,0.000000
194000381.000000,8418.000000,2762.000000,309126.000000,24332.000000,64667800.000000,0.000000
195000125.000000,8400.000000,2744.000000,308895.000000,24353.000000,65001048.000000,0.000000
196000637.000000,8397.000000,2788.000000,309063.000000,24440.000000,65334551.000000,0.000000
197000189.000000,8344.000000,2687.000000,308515.000000,24670.000000,65667736.000000,0.000000
198000413.000000,8347.000000,2697.000000,308709.000000,24699.000000,66001144.000000,0.000000
199000253.000000,8326.000000,2699.000000,308610.000000,24670.000000,66334424.000000,0.000000
200000001.000000,8392.000000,2715.000000,308924.000000,24324.000000,66667672.000000,0.000000
201000413.000000,8304.000000,2671.000000,308649.000000,24823.000000,67001144.000000,0.000000
202000144.000000,8334.000000,2681.000000,308599.000000,24608.000000,67334351.000000,15.000000
203000368.000000,8389.000000,2752.000000,308951.000000,24458.000000,67667760.000000,0.000000
204000400.000000,8390.000000,2722.000000,308871.000000,24473.000000,68001104.000000,0.000000
205000009.000000,8382.000000,2765.000000,308714.000000,24484.000000,68334302.000000,0.000000
206000752.000000,8255.000000,2559.000000,308605.000000,24981.000000,68667888.000000,0.000000
207000112.000000,8359.000000,2647.000000,308588.000000,24532.000000,69001008.000000,0.000000
208000432.000000,8405.000000,2783.000000,309056.000000,24384.000000,69334448.000000,0.000000
209000176.000000,8412.000000,2762.000000,309025.000000,24223.000000,69667696.000000,0.000000
210000020.000000,8365.000000,2673.000000,308707.000000,24574.000000,70000977.000000,0.000000
211000009.000000,8313.000000,2612.000000,308578.000000,24747.000000,70334302.000000,0.000000
212000080.000000,8292.000000,2619.000000,308514.000000,24848.000000,70667664.000000,0.000000
213000016.000000,8317.000000,2596.000000,308561.000000,24751.000000,71000976.000000,0.000000
214000048.000000,8298.000000,2615.000000,308598.000000,24746.000000,71334320.000000,0.000000
215000080.000000,8402.000000,2738.000000,308955.000000,24389.000000,71667664.000000,0.000000
216000496.000000,8411.000000,2735.000000,309154.000000,24318.000000,72001136.000000,0.000000
217000240.000000,8440.000000,2782.000000,309063.000000,24185.000000,72334384.000000,0.000000
218000656.000000,8333.000000,2662.000000,308781.000000,24691.000000,72667856.000000,0.000000
219000304.000000,8339.000000,2696.000000,308597.000000,24619.000000,73001072.000000,0.000000
220000009.000000,8304.000000,2666.000000,308432.000000,24798.000000,73334302.000000,0.000000
221000041.000000,8349.000000,2694.000000,308675.000000,24669.000000,73667646.000000,0.000000
222000688.000000,8364.000000,2725.000000,308987.000000,24567.000000,74001200.000000,0.000000
223000336.000000,8426.000000,2776.000000,308954.000000,24261.000000,74334415.000000,0.000000
224000041.000000,8361.000000,2652.000000,308650.000000,24581.000000,74667646.000000,0.000000
225000304.000000,8384.000000,2720.000000,308928.000000,24498.000000,75001072.000000,0.000000
226000432.000000,8365.000000,2685.000000,308800.000000,24576.000000,75334448.000000,0.000000
227000080.000000,8377.000000,2754.000000,308863.000000,24352.000000,75667663.000000,0.000000
228000592.000000,8373.000000,2727.000000,308962.000000,24543.000000,76001168.000000,0.000000
229000240.000000,8383.000000,2719.000000,308674.000000,24542.000000,76334384.000000,0.000000
230000368.000000,8412.000000,2759.000000,309043.000000,24333.000000,76667760.000000,0.000000
231000304.000000,8423.000000,2760.000000,309055.000000,24257.000000,77001072.000000,0.000000
232000144.000000,8360.000000,2710.000000,308778.000000,24502.000000,77334352.000000,0.000000
233000464.000000,8396.000000,2744.000000,308881.000000,24559.000000,77667792.000000,0.000000
234000592.000000,8389.000000,2701.000000,308771.000000,24605.000000,78001168.000000,0.000000
235000009.000000,8314.000000,2678.000000,308510.000000,24624.000000,78334302.000000,0.000000
236000560.000000,8312.000000,2561.000000,308676.000000,24846.000000,78667824.000000,0.000000
237000112.000000,8327.000000,2678.000000,308496.000000,24688.000000,79001008.000000,0.000000
238000009.000000,8365.000000,2682.000000,308639.000000,24655.000000,79334302.000000,0.000000
239000464.000000,8341.000000,2703.000000,308836.000000,24654.000000,79667792.000000,0.000000
240000208.000000,8307.000000,2599.000000,308413.000000,24835.000000,80001040.000000,0.000000
241000624.000000,8333.000000,2644.000000,308748.000000,24724.000000,80334512.000000,0.000000
242000080.000000,8407.000000,2760.000000,308744.000000,24408.000000,80667664.000000,0.000000
243000400.000000,8441.000000,2774.000000,309195.000000,24245.000000,81001104.000000,0.000000
244000048.000000,8300.000000,2603.000000,308401.000000,24815.000000,81334320.000000,0.000000
245000041.000000,8383.000000,2711.000000,308810.000000,24516.000000,81667646.000000,0.000000
246000496.000000,8369.000000,2746.000000,309131.000000,24359.000000,82001136.000000,0.000000
247000048.000000,8371.000000,2732.000000,308626.000000,24558.000000,82334320.000000,0.000000
248000272.000000,8300.000000,2610.000000,308534.000000,24873.000000,82667727.000000,0.000000
249000208.000000,8346.000000,2673.000000,308598.000000,24715.000000,83001040.000000,0.000000
250000009.000000,8326.000000,2644.000000,308561.000000,24701.000000,83334302.000000,0.000000
251000464.000000,8386.000000,2712.000000,309058.000000,24432.000000,83667792.000000,0.000000
252000098.000000,8288.000000,2613.000000,308405.000000,24600.000000,84000797.000000,12.000000
253000226.000000,8322.000000,2619.000000,308556.000000,24819.000000,84334172.000000,0.000000
254000027.000000,8344.000000,2691.000000,308615.000000,24648.000000,84667435.000000,0.000000
255000386.000000,8355.000000,2667.000000,308769.000000,24689.000000,85000893.000000,0.000000
256000418.000000,8349.000000,2649.000000,308618.000000,24726.000000,85334237.000000,0.000000
