Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
40012962.000000,111.000000,1.000000,351617.000000,305.000000,14308138.000000,1.000000
41004322.000000,108.000000,0.000000,351439.000000,336.000000,14659913.000000,0.000000
42021379.000000,108.000000,0.000000,354290.000000,353.000000,15014556.000000,0.000000
43014802.000000,108.000000,0.000000,351507.000000,363.000000,15366426.000000,0.000000
44007248.000000,112.000000,0.000000,351217.000000,436.000000,15718079.000000,0.000000
45031535.000000,112.000000,0.000000,362751.000000,483.000000,16081313.000000,0.000000
46023830.000000,112.000000,0.000000,350078.000000,416.000000,16431807.000000,0.000000
47015536.000000,112.000000,0.000000,349862.000000,418.000000,16782087.000000,0.000000
48002840.000000,108.000000,0.000000,350128.000000,499.000000,17132714.000000,0.000000
49013249.000000,119.000000,1.000000,360162.000000,398.000000,17493274.000000,0.000000
50034809.000000,120.000000,0.000000,362689.000000,387.000000,17856350.000000,0.000000
51017194.000000,108.000000,0.000000,348953.000000,457.000000,18205760.000000,0.000000
52034520.000000,126.000000,2.000000,361647.000000,388.000000,18567795.000000,0.000000
53020346.000000,111.000000,2.000000,349796.000000,477.000000,18918068.000000,0.000000
54004506.000000,115.000000,1.000000,349543.000000,433.000000,19268044.000000,0.000000
55023439.000000,114.000000,2.000000,362011.000000,374.000000,19630429.000000,0.000000
56001828.000000,108.000000,0.000000,348081.000000,451.000000,19978961.000000,0.000000
57021066.000000,118.000000,2.000000,361862.000000,444.000000,20341267.000000,0.000000
58035890.000000,112.000000,0.000000,354653.000000,567.000000,20696487.000000,0.000000
59004086.000000,108.000000,0.000000,339571.000000,480.000000,21036538.000000,0.000000
60032419.000000,127.000000,1.000000,363143.000000,541.000000,21400222.000000,0.000000
61033345.000000,115.000000,1.000000,351580.000000,528.000000,21752330.000000,0.000000
62029013.000000,110.000000,2.000000,350791.000000,545.000000,22103666.000000,0.000000
63009270.000000,111.000000,1.000000,341483.000000,537.000000,22445686.000000,0.000000
64007389.000000,115.000000,1.000000,351523.000000,467.000000,22797676.000000,0.000000
65000007.000000,121.000000,5.000000,351290.000000,436.000000,23149402.000000,0.000000
