Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
81014746.000000,203.000000,336.000000,355285.000000,286.000000,28840775.000000,6.000000
82016929.000000,238.000000,422.000000,355622.000000,326.000000,29196723.000000,4.000000
83023985.000000,240.000000,333.000000,358048.000000,270.000000,29555041.000000,13.000000
84001827.000000,197.000000,320.000000,347610.000000,200.000000,29902851.000000,3.000000
85001266.000000,251.000000,471.000000,354831.000000,255.000000,30257937.000000,4.000000
86027709.000000,217.000000,459.000000,365697.000000,250.000000,30623884.000000,9.000000
87001362.000000,234.000000,287.000000,344871.000000,377.000000,30969132.000000,3.000000
88004149.000000,237.000000,330.000000,352692.000000,355.000000,31322179.000000,12.000000
89002913.000000,214.000000,317.000000,352313.000000,238.000000,31674730.000000,4.000000
90008955.000000,207.000000,388.000000,351838.000000,213.000000,32026781.000000,2.000000
91059491.000000,218.000000,379.000000,370507.000000,311.000000,32397599.000000,2.000000
92003709.000000,235.000000,343.000000,330297.000000,218.000000,32728114.000000,4.000000
93036009.000000,224.000000,575.000000,363673.000000,296.000000,33092083.000000,4.000000
94029916.000000,196.000000,306.000000,351169.000000,216.000000,33443468.000000,3.000000
95005155.000000,253.000000,459.000000,342828.000000,234.000000,33786530.000000,5.000000
96000812.000000,204.000000,442.000000,349931.000000,264.000000,34136725.000000,5.000000
97009608.000000,212.000000,298.000000,353832.000000,344.000000,34490901.000000,8.000000
98003588.000000,258.000000,387.000000,349795.000000,321.000000,34841017.000000,8.000000
99083365.000000,206.000000,371.000000,379499.000000,355.000000,35220871.000000,9.000000
100002990.000000,242.000000,741.000000,325715.000000,319.000000,35546905.000000,4.000000
101064216.000000,233.000000,471.000000,375824.000000,342.000000,35923071.000000,11.000000
102024531.000000,205.000000,414.000000,338068.000000,305.000000,36261444.000000,12.000000
103021980.000000,258.000000,466.000000,345379.000000,293.000000,36607116.000000,0.000000
104004701.000000,191.000000,455.000000,345938.000000,297.000000,36953351.000000,6.000000
105005133.000000,247.000000,501.000000,353324.000000,441.000000,37307116.000000,10.000000
106016518.000000,246.000000,477.000000,356088.000000,360.000000,37663564.000000,3.000000
107010257.000000,199.000000,374.000000,348923.000000,314.000000,38012801.000000,7.000000
108073627.000000,233.000000,559.000000,373632.000000,301.000000,38386734.000000,2.000000
109095367.000000,223.000000,419.000000,359575.000000,369.000000,38746678.000000,8.000000
110058118.000000,219.000000,422.000000,337730.000000,296.000000,39084704.000000,1.000000
