Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
33005464.000000,192.000000,195.000000,354146.000000,428.000000,11824123.000000,5.000000
34003245.000000,257.000000,205.000000,352805.000000,376.000000,12177304.000000,12.000000
35000100.000000,215.000000,203.000000,353373.000000,222.000000,12530899.000000,41.000000
36008741.000000,195.000000,205.000000,357063.000000,226.000000,12888188.000000,32.000000
37007720.000000,176.000000,246.000000,354844.000000,241.000000,13243273.000000,23.000000
38004594.000000,238.000000,203.000000,351489.000000,267.000000,13595029.000000,17.000000
39006695.000000,229.000000,179.000000,355019.000000,217.000000,13950265.000000,44.000000
40026786.000000,181.000000,213.000000,361452.000000,217.000000,14311934.000000,37.000000
41004322.000000,182.000000,164.000000,346587.000000,225.000000,14658746.000000,16.000000
42003000.000000,196.000000,210.000000,347871.000000,247.000000,15006864.000000,15.000000
43035584.000000,172.000000,157.000000,365435.000000,287.000000,15372586.000000,15.000000
44002649.000000,179.000000,222.000000,342335.000000,318.000000,15715239.000000,6.000000
45010973.000000,193.000000,236.000000,357187.000000,310.000000,16072736.000000,3.000000
46000949.000000,188.000000,173.000000,349469.000000,291.000000,16422496.000000,14.000000
47001732.000000,192.000000,229.000000,353104.000000,307.000000,16775907.000000,11.000000
48032917.000000,193.000000,187.000000,366060.000000,351.000000,17142318.000000,5.000000
49008640.000000,186.000000,197.000000,347724.000000,290.000000,17490332.000000,5.000000
50009672.000000,186.000000,172.000000,355494.000000,268.000000,17846094.000000,1.000000
51008081.000000,187.000000,169.000000,354819.000000,326.000000,18201239.000000,1.000000
52011500.000000,197.000000,193.000000,356818.000000,318.000000,18558375.000000,2.000000
53003019.000000,185.000000,214.000000,351809.000000,333.000000,18910517.000000,1.000000
54002440.000000,193.000000,219.000000,355204.000000,301.000000,19266022.000000,4.000000
55005151.000000,180.000000,217.000000,356381.000000,253.000000,19622656.000000,3.000000
56019178.000000,190.000000,244.000000,361028.000000,306.000000,19983990.000000,2.000000
57005070.000000,182.000000,272.000000,350476.000000,300.000000,20334766.000000,3.000000
58019860.000000,231.000000,216.000000,354334.000000,405.000000,20689505.000000,19.000000
59004086.000000,205.000000,188.000000,345342.000000,361.000000,21035208.000000,16.000000
60027803.000000,199.000000,154.000000,361606.000000,408.000000,21397222.000000,11.000000
61010039.000000,211.000000,181.000000,345154.000000,364.000000,21742740.000000,13.000000
62001690.000000,198.000000,202.000000,349312.000000,424.000000,22092476.000000,12.000000
63004727.000000,196.000000,180.000000,349720.000000,393.000000,22442589.000000,10.000000
64002795.000000,203.000000,239.000000,351662.000000,337.000000,22794588.000000,13.000000
65002682.000000,192.000000,212.000000,353899.000000,333.000000,23148820.000000,7.000000
66003317.000000,189.000000,216.000000,353021.000000,358.000000,23502199.000000,6.000000
67018468.000000,197.000000,214.000000,360807.000000,324.000000,23863330.000000,7.000000
68001432.000000,188.000000,172.000000,348516.000000,350.000000,24212196.000000,3.000000
69003553.000000,244.000000,196.000000,355113.000000,256.000000,24567565.000000,14.000000
70005272.000000,195.000000,260.000000,354969.000000,237.000000,24922771.000000,40.000000
71016324.000000,204.000000,183.000000,358208.000000,231.000000,25281210.000000,26.000000
72006337.000000,187.000000,220.000000,354431.000000,212.000000,25635853.000000,18.000000
73005542.000000,243.000000,263.000000,355168.000000,297.000000,25991318.000000,25.000000
74032017.000000,215.000000,226.000000,363734.000000,211.000000,26355263.000000,47.000000
75008837.000000,186.000000,128.000000,346145.000000,228.000000,26701636.000000,25.000000
76017027.000000,192.000000,216.000000,359728.000000,217.000000,27061581.000000,22.000000
77007196.000000,192.000000,203.000000,353030.000000,324.000000,27414935.000000,15.000000
78016896.000000,192.000000,146.000000,358995.000000,316.000000,27774246.000000,15.000000
79016884.000000,186.000000,248.000000,356091.000000,289.000000,28130626.000000,2.000000
80015887.000000,184.000000,249.000000,354614.000000,302.000000,28485542.000000,4.000000
81001658.000000,179.000000,213.000000,350557.000000,311.000000,28836410.000000,3.000000
82005637.000000,191.000000,150.000000,356270.000000,339.000000,29193019.000000,1.000000
83006543.000000,201.000000,139.000000,355751.000000,296.000000,29549066.000000,1.000000
84006432.000000,174.000000,183.000000,355467.000000,241.000000,29904774.000000,1.000000
85001266.000000,195.000000,145.000000,353203.000000,268.000000,30258245.000000,2.000000
86027709.000000,184.000000,275.000000,365635.000000,295.000000,30624175.000000,2.000000
87001231.000000,189.000000,225.000000,344780.000000,427.000000,30969382.000000,1.000000
88004149.000000,212.000000,247.000000,352666.000000,409.000000,31322457.000000,12.000000
89025868.000000,189.000000,172.000000,360465.000000,260.000000,31683182.000000,7.000000
90002157.000000,167.000000,168.000000,341263.000000,235.000000,32024680.000000,3.000000
91008795.000000,184.000000,176.000000,354983.000000,355.000000,32380018.000000,4.000000
92008311.000000,189.000000,273.000000,349669.000000,286.000000,32729973.000000,2.000000
93003665.000000,187.000000,189.000000,350619.000000,327.000000,33080919.000000,2.000000
94018212.000000,187.000000,213.000000,358435.000000,280.000000,33439634.000000,2.000000
95015277.000000,183.000000,199.000000,350312.000000,260.000000,33790206.000000,5.000000
96000812.000000,180.000000,274.000000,346495.000000,308.000000,34137009.000000,5.000000
97005126.000000,190.000000,199.000000,352216.000000,386.000000,34489611.000000,5.000000
98003468.000000,202.000000,200.000000,351309.000000,356.000000,34841276.000000,6.000000
99000890.000000,195.000000,219.000000,350482.000000,357.000000,35192115.000000,6.000000
100000591.000000,195.000000,225.000000,353858.000000,398.000000,35546371.000000,5.000000
101003595.000000,189.000000,237.000000,355336.000000,374.000000,35902081.000000,3.000000
102022299.000000,200.000000,139.000000,358522.000000,349.000000,36260952.000000,4.000000
103044853.000000,223.000000,220.000000,354193.000000,339.000000,36615484.000000,13.000000
104004701.000000,185.000000,178.000000,337853.000000,329.000000,36953666.000000,28.000000
105005133.000000,202.000000,153.000000,353287.000000,479.000000,37307432.000000,18.000000
106002005.000000,218.000000,179.000000,351056.000000,403.000000,37658891.000000,12.000000
107003194.000000,187.000000,259.000000,351392.000000,358.000000,38010641.000000,8.000000
108003679.000000,203.000000,271.000000,351546.000000,316.000000,38362503.000000,14.000000
109006553.000000,223.000000,197.000000,352831.000000,396.000000,38715730.000000,24.000000
110003240.000000,208.000000,181.000000,349582.000000,339.000000,39065651.000000,21.000000
111035404.000000,198.000000,229.000000,361403.000000,423.000000,39427477.000000,21.000000
112009186.000000,183.000000,223.000000,342711.000000,245.000000,39770433.000000,6.000000
113032719.000000,182.000000,213.000000,359218.000000,255.000000,40129906.000000,1.000000
114008016.000000,176.000000,168.000000,343750.000000,346.000000,40474002.000000,8.000000
115002127.000000,187.000000,178.000000,352362.000000,290.000000,40826654.000000,6.000000
116001120.000000,194.000000,180.000000,348022.000000,401.000000,41175077.000000,6.000000
117001232.000000,208.000000,212.000000,351998.000000,399.000000,41527474.000000,13.000000
118008950.000000,192.000000,203.000000,355621.000000,446.000000,41883541.000000,12.000000
119001824.000000,204.000000,137.000000,350535.000000,410.000000,42234486.000000,7.000000
120006006.000000,211.000000,210.000000,353995.000000,472.000000,42588953.000000,12.000000
121000557.000000,247.000000,237.000000,348640.000000,513.000000,42938106.000000,21.000000
122002567.000000,200.000000,191.000000,350606.000000,298.000000,43289010.000000,30.000000
123000888.000000,180.000000,206.000000,351950.000000,260.000000,43641220.000000,10.000000
124001258.000000,178.000000,232.000000,350165.000000,322.000000,43991707.000000,3.000000
125010386.000000,192.000000,255.000000,353720.000000,311.000000,44345738.000000,5.000000
126006971.000000,184.000000,154.000000,350825.000000,276.000000,44696839.000000,2.000000
127001463.000000,202.000000,236.000000,349481.000000,408.000000,45046728.000000,3.000000
128022677.000000,184.000000,222.000000,358197.000000,332.000000,45405257.000000,3.000000
129035748.000000,186.000000,209.000000,353551.000000,252.000000,45759060.000000,2.000000
130010716.000000,175.000000,171.000000,341256.000000,303.000000,46100619.000000,4.000000
131006034.000000,207.000000,258.000000,352205.000000,374.000000,46453198.000000,8.000000
132006160.000000,206.000000,198.000000,348283.000000,382.000000,46801863.000000,19.000000
133004462.000000,200.000000,263.000000,351868.000000,348.000000,47154079.000000,14.000000
134002053.000000,191.000000,166.000000,353054.000000,302.000000,47507435.000000,9.000000
135004396.000000,200.000000,215.000000,354586.000000,410.000000,47862431.000000,21.000000
136003646.000000,207.000000,224.000000,347737.000000,346.000000,48210514.000000,18.000000
137001578.000000,195.000000,238.000000,349586.000000,271.000000,48560371.000000,7.000000
138017931.000000,186.000000,175.000000,357954.000000,259.000000,48918584.000000,3.000000
139001022.000000,167.000000,207.000000,344212.000000,253.000000,49263049.000000,8.000000
140046675.000000,174.000000,193.000000,369617.000000,263.000000,49632929.000000,7.000000
141025344.000000,190.000000,182.000000,339188.000000,264.000000,49972381.000000,4.000000
142000295.000000,171.000000,237.000000,343005.000000,294.000000,50315680.000000,10.000000
143005382.000000,195.000000,238.000000,352924.000000,445.000000,50669049.000000,13.000000
144004866.000000,201.000000,132.000000,352526.000000,346.000000,51021921.000000,8.000000
145016503.000000,206.000000,216.000000,356642.000000,396.000000,51378959.000000,12.000000
146001309.000000,188.000000,165.000000,346184.000000,312.000000,51725455.000000,9.000000
147010504.000000,196.000000,168.000000,352892.000000,343.000000,52078690.000000,8.000000
148021836.000000,189.000000,242.000000,353193.000000,280.000000,52432163.000000,6.000000
149007140.000000,179.000000,208.000000,344638.000000,286.000000,52777087.000000,10.000000
150010587.000000,185.000000,225.000000,352082.000000,273.000000,53129442.000000,3.000000
151005608.000000,176.000000,226.000000,349844.000000,262.000000,53479548.000000,6.000000
152003945.000000,193.000000,184.000000,353405.000000,346.000000,53833299.000000,1.000000
153025368.000000,215.000000,182.000000,360327.000000,367.000000,54193993.000000,11.000000
154026731.000000,198.000000,153.000000,354034.000000,301.000000,54548328.000000,15.000000
155001512.000000,192.000000,195.000000,342202.000000,392.000000,54890922.000000,10.000000
