Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
85001266.000000,93.000000,8.000000,349805.000000,396.000000,30259402.000000,12.000000
86001399.000000,87.000000,6.000000,356031.000000,417.000000,30615850.000000,4.000000
87001362.000000,105.000000,9.000000,354159.000000,579.000000,30970588.000000,7.000000
88027160.000000,109.000000,4.000000,360571.000000,587.000000,31331746.000000,24.000000
89007497.000000,84.000000,9.000000,345672.000000,393.000000,31677811.000000,17.000000
90002157.000000,78.000000,8.000000,347698.000000,354.000000,32025863.000000,4.000000
91004125.000000,90.000000,17.000000,353225.000000,499.000000,32379587.000000,10.000000
92015511.000000,87.000000,8.000000,353717.000000,419.000000,32733723.000000,5.000000
93003665.000000,87.000000,6.000000,347979.000000,450.000000,33082152.000000,5.000000
94006697.000000,90.000000,8.000000,354252.000000,405.000000,33436809.000000,8.000000
95005025.000000,84.000000,10.000000,350804.000000,378.000000,33787991.000000,9.000000
96005453.000000,80.000000,5.000000,351450.000000,476.000000,34139917.000000,7.000000
97014199.000000,93.000000,11.000000,353652.000000,525.000000,34494094.000000,9.000000
98003468.000000,104.000000,5.000000,347962.000000,504.000000,34842560.000000,16.000000
99019346.000000,101.000000,8.000000,356889.000000,538.000000,35199987.000000,16.000000
100000591.000000,100.000000,4.000000,347194.000000,562.000000,35547743.000000,16.000000
101008267.000000,112.000000,5.000000,356876.000000,503.000000,35905122.000000,18.000000
102001372.000000,110.000000,6.000000,349345.000000,488.000000,36254955.000000,21.000000
103008188.000000,96.000000,11.000000,348537.000000,499.000000,36603991.000000,20.000000
104004701.000000,91.000000,6.000000,350661.000000,474.000000,36955126.000000,13.000000
105009724.000000,108.000000,7.000000,354796.000000,616.000000,37310538.000000,22.000000
106004644.000000,99.000000,6.000000,350162.000000,577.000000,37661277.000000,19.000000
107003194.000000,101.000000,6.000000,350422.000000,515.000000,38012214.000000,9.000000
108013346.000000,89.000000,11.000000,354727.000000,466.000000,38367407.000000,23.000000
109006635.000000,91.000000,10.000000,349347.000000,565.000000,38717319.000000,10.000000
110003354.000000,92.000000,8.000000,349482.000000,474.000000,39067275.000000,15.000000
111007557.000000,104.000000,5.000000,351433.000000,559.000000,39419267.000000,17.000000
112009186.000000,86.000000,9.000000,352284.000000,411.000000,39771962.000000,13.000000
113000441.000000,83.000000,5.000000,347672.000000,374.000000,40120008.000000,7.000000
114007990.000000,86.000000,9.000000,355061.000000,484.000000,40475553.000000,11.000000
115012342.000000,95.000000,9.000000,355621.000000,474.000000,40831648.000000,16.000000
116012781.000000,103.000000,7.000000,348548.000000,548.000000,41180744.000000,19.000000
117001210.000000,104.000000,8.000000,347809.000000,518.000000,41529071.000000,18.000000
118011129.000000,98.000000,13.000000,356226.000000,610.000000,41885907.000000,20.000000
119006447.000000,100.000000,1.000000,351217.000000,582.000000,42237706.000000,12.000000
120001378.000000,96.000000,7.000000,350567.000000,633.000000,42588906.000000,22.000000
121000557.000000,117.000000,11.000000,350147.000000,648.000000,42939701.000000,23.000000
122016314.000000,101.000000,5.000000,355344.000000,474.000000,43295519.000000,21.000000
123000888.000000,76.000000,7.000000,346937.000000,401.000000,43642857.000000,9.000000
124024033.000000,77.000000,8.000000,358102.000000,477.000000,44001436.000000,6.000000
125001309.000000,75.000000,7.000000,342313.000000,421.000000,44344170.000000,7.000000
126002382.000000,94.000000,10.000000,352293.000000,405.000000,44696868.000000,5.000000
127006666.000000,96.000000,10.000000,352721.000000,580.000000,45050169.000000,11.000000
128004212.000000,91.000000,5.000000,349808.000000,452.000000,45400429.000000,14.000000
129008802.000000,78.000000,9.000000,350350.000000,395.000000,45751174.000000,9.000000
130004352.000000,83.000000,10.000000,348434.000000,443.000000,46100051.000000,11.000000
131001624.000000,90.000000,6.000000,352781.000000,528.000000,46453360.000000,9.000000
132003744.000000,95.000000,5.000000,348832.000000,542.000000,46802734.000000,8.000000
133004462.000000,93.000000,10.000000,352510.000000,492.000000,47155736.000000,16.000000
134015880.000000,102.000000,7.000000,357798.000000,430.000000,47513964.000000,10.000000
135013632.000000,89.000000,8.000000,352822.000000,549.000000,47867335.000000,16.000000
136003646.000000,101.000000,5.000000,344323.000000,498.000000,48212156.000000,15.000000
137013009.000000,81.000000,13.000000,353429.000000,426.000000,48566011.000000,18.000000
138008723.000000,79.000000,10.000000,350503.000000,426.000000,48916940.000000,6.000000
139005642.000000,78.000000,9.000000,348960.000000,395.000000,49266295.000000,5.000000
140014297.000000,76.000000,12.000000,356454.000000,382.000000,49623131.000000,4.000000
141006714.000000,83.000000,11.000000,343984.000000,386.000000,49967501.000000,8.000000
142004951.000000,84.000000,18.000000,351066.000000,413.000000,50318980.000000,11.000000
143007716.000000,94.000000,15.000000,351991.000000,580.000000,50671551.000000,13.000000
144007060.000000,94.000000,6.000000,352322.000000,515.000000,51024388.000000,14.000000
145000273.000000,95.000000,7.000000,350027.000000,524.000000,51374939.000000,13.000000
146010665.000000,85.000000,8.000000,355011.000000,454.000000,51730404.000000,10.000000
147010504.000000,91.000000,8.000000,349494.000000,500.000000,52080398.000000,15.000000
148012556.000000,88.000000,6.000000,349821.000000,389.000000,52430608.000000,8.000000
149011754.000000,79.000000,16.000000,349301.000000,451.000000,52780360.000000,5.000000
150000287.000000,73.000000,9.000000,346909.000000,419.000000,53127688.000000,7.000000
151028629.000000,85.000000,8.000000,361364.000000,410.000000,53489462.000000,7.000000
152013114.000000,91.000000,5.000000,348295.000000,500.000000,53838257.000000,10.000000
153020132.000000,93.000000,11.000000,355211.000000,520.000000,54193988.000000,8.000000
154010725.000000,93.000000,8.000000,350006.000000,463.000000,54544457.000000,15.000000
155003865.000000,104.000000,10.000000,348586.000000,533.000000,54893576.000000,15.000000
156005608.000000,107.000000,3.000000,354005.000000,462.000000,55248043.000000,18.000000
157021823.000000,91.000000,8.000000,355845.000000,490.000000,55604378.000000,16.000000
158001179.000000,114.000000,13.000000,343647.000000,731.000000,55948756.000000,21.000000
159002652.000000,114.000000,4.000000,352338.000000,643.000000,56301737.000000,29.000000
160006763.000000,89.000000,9.000000,352216.000000,460.000000,56654413.000000,20.000000
161008209.000000,92.000000,12.000000,352955.000000,503.000000,57007871.000000,13.000000
162010080.000000,92.000000,9.000000,351981.000000,404.000000,57360256.000000,12.000000
163003896.000000,75.000000,5.000000,344844.000000,387.000000,57705487.000000,7.000000
164001315.000000,73.000000,9.000000,342072.000000,406.000000,58047965.000000,5.000000
165007258.000000,80.000000,8.000000,347764.000000,427.000000,58396156.000000,6.000000
166007518.000000,85.000000,6.000000,350821.000000,443.000000,58747420.000000,14.000000
167020881.000000,87.000000,18.000000,352357.000000,488.000000,59100265.000000,14.000000
168009044.000000,73.000000,15.000000,344151.000000,378.000000,59444794.000000,8.000000
169018968.000000,73.000000,15.000000,353074.000000,412.000000,59798280.000000,3.000000
170015942.000000,74.000000,16.000000,340777.000000,348.000000,60139405.000000,2.000000
171008147.000000,86.000000,14.000000,346599.000000,435.000000,60486439.000000,4.000000
172008910.000000,83.000000,8.000000,351392.000000,460.000000,60838291.000000,17.000000
173011502.000000,84.000000,9.000000,353766.000000,369.000000,61192426.000000,12.000000
174000666.000000,83.000000,9.000000,344367.000000,422.000000,61537215.000000,7.000000
175002775.000000,96.000000,12.000000,352784.000000,449.000000,61890448.000000,14.000000
176006541.000000,109.000000,6.000000,354151.000000,526.000000,62245125.000000,20.000000
177020493.000000,96.000000,9.000000,355406.000000,522.000000,62601053.000000,26.000000
178022756.000000,83.000000,6.000000,349999.000000,463.000000,62951515.000000,11.000000
179004606.000000,97.000000,9.000000,343725.000000,454.000000,63295694.000000,8.000000
180027151.000000,87.000000,8.000000,356784.000000,392.000000,63652870.000000,13.000000
181003547.000000,89.000000,12.000000,342675.000000,373.000000,63995918.000000,10.000000
182017109.000000,94.000000,10.000000,358906.000000,400.000000,64355224.000000,15.000000
183012025.000000,79.000000,16.000000,352517.000000,366.000000,64708107.000000,8.000000
184001321.000000,95.000000,9.000000,345771.000000,487.000000,65054365.000000,9.000000
185000018.000000,85.000000,7.000000,347452.000000,413.000000,65402230.000000,17.000000
186018450.000000,87.000000,5.000000,354633.000000,478.000000,65757341.000000,11.000000
187002147.000000,97.000000,17.000000,345523.000000,451.000000,66103315.000000,12.000000
188004946.000000,85.000000,13.000000,353448.000000,406.000000,66457169.000000,17.000000
189004623.000000,94.000000,5.000000,352028.000000,511.000000,66809708.000000,14.000000
190012344.000000,91.000000,3.000000,356408.000000,492.000000,67166608.000000,14.000000
191004294.000000,100.000000,3.000000,348040.000000,439.000000,67515087.000000,5.000000
192011582.000000,81.000000,8.000000,354459.000000,412.000000,67869958.000000,23.000000
193005624.000000,88.000000,11.000000,350143.000000,456.000000,68220557.000000,5.000000
194008056.000000,97.000000,8.000000,351743.000000,502.000000,68572802.000000,12.000000
195023970.000000,88.000000,12.000000,354603.000000,430.000000,68927835.000000,14.000000
196008264.000000,59.000000,16.000000,346202.000000,449.000000,69274486.000000,10.000000
197004039.000000,79.000000,6.000000,350103.000000,395.000000,69624984.000000,7.000000
198009417.000000,78.000000,8.000000,352572.000000,364.000000,69977920.000000,6.000000
199003071.000000,92.000000,9.000000,348089.000000,507.000000,70326516.000000,13.000000
200005888.000000,88.000000,8.000000,352738.000000,389.000000,70679643.000000,12.000000
201014397.000000,78.000000,6.000000,356572.000000,371.000000,71036586.000000,8.000000
202004279.000000,81.000000,7.000000,350022.000000,403.000000,71387011.000000,3.000000
203016120.000000,84.000000,8.000000,354992.000000,491.000000,71742494.000000,11.000000
204008259.000000,91.000000,10.000000,347298.000000,521.000000,72090313.000000,7.000000
205006110.000000,93.000000,4.000000,353480.000000,498.000000,72444291.000000,14.000000
206000006.000000,19387.000000,14.000000,277066.000000,53367.000000,72774724.000000,40.000000
207002143.000000,40087.000000,2040.000000,218476.000000,184180.000000,73177380.000000,204.000000
208000020.000000,7432.000000,378.000000,180863.000000,184228.000000,73542471.000000,6592.000000
209003025.000000,7259.000000,359.000000,186887.000000,183472.000000,73912830.000000,6398.000000
210000025.000000,10104.000000,478.000000,197033.000000,173498.000000,74283361.000000,4545.000000
211000145.000000,7101.000000,454.000000,191469.000000,183446.000000,74658276.000000,6293.000000
212000036.000000,10130.000000,521.000000,206784.000000,172344.000000,75037404.000000,4656.000000
213000747.000000,6853.000000,431.000000,207035.000000,181391.000000,75425830.000000,6029.000000
214000031.000000,6033.000000,496.000000,210865.000000,170148.000000,75806843.000000,5349.000000
215003315.000000,9181.000000,755.000000,228965.000000,163409.000000,76199217.000000,3781.000000
216001696.000000,6026.000000,627.000000,233501.000000,168355.000000,76601073.000000,5172.000000
217000091.000000,6304.000000,702.000000,229666.000000,172752.000000,77003491.000000,5494.000000
218000033.000000,9346.000000,837.000000,231276.000000,167026.000000,77401793.000000,4030.000000
219000007.000000,6170.000000,637.000000,229027.000000,175841.000000,77806661.000000,5307.000000
220000014.000000,8184.000000,882.000000,238919.000000,170555.000000,78216135.000000,4439.000000
221000054.000000,7072.000000,603.000000,243034.000000,170618.000000,78629787.000000,4708.000000
222000020.000000,6040.000000,644.000000,244875.000000,170344.000000,79045006.000000,5091.000000
223000002.000000,9329.000000,787.000000,240991.000000,170289.000000,79456286.000000,4085.000000
224003757.000000,6039.000000,708.000000,247546.000000,175711.000000,79879543.000000,5228.000000
225000611.000000,6040.000000,718.000000,248945.000000,177009.000000,80305497.000000,5161.000000
226004087.000000,9354.000000,837.000000,242489.000000,173727.000000,80721713.000000,4244.000000
227000221.000000,6240.000000,644.000000,250697.000000,175219.000000,81147629.000000,5363.000000
228000007.000000,6177.000000,577.000000,259010.000000,176505.000000,81583144.000000,5384.000000
229000007.000000,8974.000000,877.000000,248577.000000,171046.000000,82002767.000000,4066.000000
230000021.000000,5695.000000,772.000000,267292.000000,169281.000000,82439340.000000,4980.000000
231000090.000000,5978.000000,816.000000,261386.000000,170685.000000,82871411.000000,5243.000000
232000173.000000,9051.000000,908.000000,247093.000000,170726.000000,83289230.000000,4146.000000
233000099.000000,6249.000000,991.000000,260891.000000,171950.000000,83722071.000000,5431.000000
234001642.000000,5760.000000,785.000000,263386.000000,169281.000000,84154738.000000,5001.000000
235000208.000000,8961.000000,987.000000,252345.000000,170887.000000,84577970.000000,4070.000000
236000154.000000,5915.000000,797.000000,262628.000000,171446.000000,85012044.000000,5242.000000
237000308.000000,5831.000000,528.000000,261424.000000,171274.000000,85444742.000000,5098.000000
238003052.000000,8800.000000,815.000000,249676.000000,172843.000000,85867261.000000,3983.000000
239000033.000000,5658.000000,831.000000,258198.000000,173759.000000,86299218.000000,4850.000000
240000036.000000,7091.000000,858.000000,256427.000000,172585.000000,86728230.000000,4846.000000
241000112.000000,7951.000000,690.000000,256380.000000,167203.000000,87151813.000000,4411.000000
242000202.000000,5910.000000,608.000000,266551.000000,170247.000000,87588611.000000,5094.000000
243000003.000000,8886.000000,919.000000,253262.000000,171505.000000,88013378.000000,4539.000000
244000450.000000,6358.000000,788.000000,261033.000000,174862.000000,88449273.000000,4959.000000
245000012.000000,6202.000000,812.000000,260593.000000,175581.000000,88885447.000000,5307.000000
246002141.000000,9271.000000,990.000000,248233.000000,176605.000000,89310285.000000,4598.000000
247000189.000000,6002.000000,668.000000,268551.000000,173640.000000,89752476.000000,5170.000000
248000323.000000,6002.000000,683.000000,268044.000000,175965.000000,90196485.000000,5183.000000
249000020.000000,8924.000000,1118.000000,262061.000000,174480.000000,90633026.000000,4405.000000
250000115.000000,6141.000000,905.000000,270119.000000,174584.000000,91077729.000000,5339.000000
251000143.000000,5865.000000,738.000000,280723.000000,170166.000000,91528618.000000,5147.000000
252000088.000000,8954.000000,993.000000,261661.000000,175238.000000,91965517.000000,4573.000000
253000159.000000,6120.000000,1023.000000,275807.000000,172717.000000,92414041.000000,5231.000000
254000050.000000,6386.000000,1096.000000,272710.000000,175406.000000,92862157.000000,5494.000000
255000403.000000,9082.000000,1308.000000,256978.000000,178458.000000,93297593.000000,4713.000000
256000014.000000,6119.000000,944.000000,271212.000000,174867.000000,93743672.000000,5263.000000
257000333.000000,6277.000000,980.000000,277858.000000,174801.000000,94196331.000000,5350.000000
258000013.000000,9205.000000,1289.000000,259784.000000,178861.000000,94634976.000000,4853.000000
259000103.000000,6026.000000,1050.000000,278135.000000,176043.000000,95089154.000000,5122.000000
260002996.000000,6242.000000,1124.000000,282612.000000,176810.000000,95548576.000000,5346.000000
261000126.000000,8750.000000,1316.000000,255863.000000,181270.000000,95985709.000000,4809.000000
262001211.000000,6394.000000,983.000000,277628.000000,176785.000000,96440122.000000,5193.000000
263000192.000000,6099.000000,1033.000000,288570.000000,171897.000000,96900589.000000,5240.000000
264000086.000000,7509.000000,1170.000000,274359.000000,172770.000000,97347718.000000,4796.000000
265000171.000000,7304.000000,1160.000000,277331.000000,179076.000000,97804125.000000,5080.000000
266000060.000000,6134.000000,1059.000000,279388.000000,176034.000000,98259547.000000,5264.000000
267000011.000000,6559.000000,981.000000,281781.000000,175400.000000,98716728.000000,5303.000000
268000472.000000,8471.000000,1212.000000,271146.000000,176565.000000,99164439.000000,4884.000000
269000453.000000,6138.000000,1072.000000,286678.000000,173161.000000,99624278.000000,5227.000000
270000148.000000,5947.000000,1030.000000,293501.000000,171103.000000,100088882.000000,5068.000000
271000016.000000,8628.000000,1301.000000,263518.000000,180488.000000,100532888.000000,4806.000000
272000023.000000,6108.000000,928.000000,285833.000000,173220.000000,100991941.000000,5250.000000
273000826.000000,5978.000000,1074.000000,295808.000000,168921.000000,101456670.000000,5043.000000
274004785.000000,8853.000000,1406.000000,264444.000000,183324.000000,101904438.000000,5091.000000
275000016.000000,5945.000000,1112.000000,288037.000000,173134.000000,102365609.000000,5003.000000
276000185.000000,5843.000000,1028.000000,292404.000000,172400.000000,102830413.000000,5010.000000
277000227.000000,8480.000000,1378.000000,262991.000000,182828.000000,103276232.000000,4848.000000
278002771.000000,5898.000000,1012.000000,294921.000000,170270.000000,103741423.000000,4986.000000
279004976.000000,5802.000000,1012.000000,297507.000000,169397.000000,104208327.000000,5002.000000
280000372.000000,8497.000000,1375.000000,263849.000000,181815.000000,104653991.000000,4993.000000
281000003.000000,6048.000000,1025.000000,296224.000000,171265.000000,105121480.000000,5106.000000
282000053.000000,5990.000000,1051.000000,292165.000000,170862.000000,105584507.000000,5106.000000
283000060.000000,8486.000000,1320.000000,269837.000000,181469.000000,106035813.000000,5301.000000
284000079.000000,5947.000000,1161.000000,295543.000000,169866.000000,106501222.000000,4884.000000
285000570.000000,6105.000000,1171.000000,289398.000000,177983.000000,106968603.000000,5165.000000
286000007.000000,6955.000000,1194.000000,285000.000000,172578.000000,107426181.000000,4796.000000
287000003.000000,7178.000000,1369.000000,278455.000000,181059.000000,107885695.000000,5264.000000
288002262.000000,6004.000000,1039.000000,292375.000000,173791.000000,108351861.000000,5158.000000
289000146.000000,5876.000000,1145.000000,296966.000000,167318.000000,108816145.000000,4972.000000
290001242.000000,8343.000000,1392.000000,269004.000000,181923.000000,109267072.000000,5138.000000
291000031.000000,5847.000000,1111.000000,293565.000000,170427.000000,109731064.000000,5024.000000
292000697.000000,5976.000000,1100.000000,295348.000000,172476.000000,110198888.000000,5135.000000
293000099.000000,8561.000000,1416.000000,259018.000000,190405.000000,110648311.000000,5348.000000
294001320.000000,6223.000000,1074.000000,293767.000000,172985.000000,111115063.000000,5199.000000
295000073.000000,5898.000000,1124.000000,293333.000000,173192.000000,111581588.000000,5009.000000
296000523.000000,8281.000000,1343.000000,267885.000000,184445.000000,112033918.000000,5226.000000
297005128.000000,6050.000000,1136.000000,297199.000000,173851.000000,112504968.000000,5142.000000
298000143.000000,5861.000000,1039.000000,282032.000000,173762.000000,112960762.000000,5216.000000
299000018.000000,7894.000000,1209.000000,262185.000000,182662.000000,113405609.000000,5059.000000
300003530.000000,5933.000000,1058.000000,293443.000000,172281.000000,113871333.000000,5181.000000
301000017.000000,6029.000000,886.000000,290019.000000,172403.000000,114333755.000000,5296.000000
302000438.000000,7940.000000,1332.000000,266722.000000,186671.000000,114787148.000000,5060.000000
303000156.000000,5800.000000,1075.000000,291984.000000,173722.000000,115252854.000000,5050.000000
304004218.000000,5819.000000,801.000000,287547.000000,175037.000000,115715438.000000,5127.000000
305003211.000000,7910.000000,1319.000000,268321.000000,185728.000000,116169487.000000,5074.000000
306000156.000000,5915.000000,990.000000,294798.000000,172106.000000,116636391.000000,5201.000000
307000301.000000,6192.000000,1079.000000,292132.000000,175713.000000,117104236.000000,5367.000000
308000032.000000,7870.000000,1279.000000,276293.000000,184552.000000,117565081.000000,5305.000000
309000154.000000,6188.000000,958.000000,285848.000000,180161.000000,118031090.000000,5207.000000
310000778.000000,5678.000000,867.000000,300436.000000,170812.000000,118502338.000000,5002.000000
311000092.000000,5636.000000,873.000000,303493.000000,169178.000000,118975009.000000,4941.000000
312000154.000000,7771.000000,1229.000000,274598.000000,183402.000000,119433009.000000,5051.000000
313001419.000000,5642.000000,1083.000000,304104.000000,169819.000000,119906932.000000,4894.000000
