Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
107000854.000000,369.000000,19.000000,350540.000000,390.000000,38010946.000000,205.000000
108000977.000000,309.000000,18.000000,351475.000000,338.000000,38362759.000000,164.000000
109006553.000000,425.000000,12.000000,353587.000000,449.000000,38716795.000000,190.000000
110000920.000000,350.000000,22.000000,348779.000000,379.000000,39065953.000000,202.000000
111002856.000000,433.000000,23.000000,350810.000000,442.000000,39417205.000000,222.000000
112009186.000000,263.000000,15.000000,354079.000000,283.000000,39771567.000000,156.000000
113005012.000000,249.000000,26.000000,349362.000000,296.000000,40121225.000000,88.000000
114003400.000000,362.000000,15.000000,351881.000000,378.000000,40473484.000000,123.000000
115007249.000000,329.000000,14.000000,355643.000000,359.000000,40829486.000000,168.000000
116001097.000000,411.000000,12.000000,346262.000000,463.000000,41176211.000000,231.000000
117001206.000000,388.000000,14.000000,351967.000000,435.000000,41528613.000000,193.000000
118006496.000000,468.000000,18.000000,354752.000000,481.000000,41883846.000000,277.000000
119001824.000000,460.000000,7.000000,351319.000000,450.000000,42235615.000000,286.000000
120001378.000000,473.000000,26.000000,352302.000000,495.000000,42588412.000000,273.000000
121000557.000000,541.000000,18.000000,350236.000000,554.000000,42939202.000000,357.000000
122002567.000000,335.000000,21.000000,350507.000000,365.000000,43290074.000000,208.000000
123007882.000000,267.000000,25.000000,354350.000000,314.000000,43644738.000000,124.000000
124001234.000000,297.000000,20.000000,347636.000000,364.000000,43992738.000000,104.000000
125001199.000000,309.000000,24.000000,350478.000000,346.000000,44343562.000000,144.000000
126002358.000000,310.000000,17.000000,352402.000000,335.000000,44696299.000000,115.000000
127001437.000000,427.000000,15.000000,351132.000000,441.000000,45047872.000000,222.000000
128004188.000000,317.000000,24.000000,351687.000000,345.000000,45399904.000000,167.000000
129001984.000000,269.000000,18.000000,348014.000000,287.000000,45748205.000000,116.000000
130002174.000000,335.000000,15.000000,350140.000000,351.000000,46098696.000000,124.000000
131001624.000000,376.000000,24.000000,353708.000000,408.000000,46452812.000000,187.000000
132001504.000000,399.000000,19.000000,348156.000000,429.000000,46801397.000000,208.000000
133004462.000000,334.000000,18.000000,353385.000000,386.000000,47155168.000000,189.000000
134006632.000000,335.000000,16.000000,354636.000000,344.000000,47510148.000000,153.000000
135002121.000000,398.000000,17.000000,352139.000000,439.000000,47862726.000000,192.000000
136003646.000000,391.000000,16.000000,348495.000000,396.000000,48211617.000000,223.000000
137008407.000000,272.000000,28.000000,351966.000000,313.000000,48563896.000000,142.000000
138008723.000000,270.000000,22.000000,352225.000000,303.000000,48916424.000000,108.000000
139005725.000000,276.000000,18.000000,349094.000000,288.000000,49265806.000000,99.000000
140000021.000000,256.000000,28.000000,351530.000000,282.000000,49617618.000000,104.000000
141006714.000000,278.000000,30.000000,349017.000000,298.000000,49966933.000000,107.000000
142000269.000000,281.000000,27.000000,349527.000000,332.000000,50316792.000000,104.000000
143003102.000000,441.000000,21.000000,352114.000000,491.000000,50669397.000000,207.000000
144002466.000000,376.000000,14.000000,352411.000000,413.000000,51022221.000000,227.000000
145000247.000000,393.000000,16.000000,351751.000000,414.000000,51374386.000000,200.000000
146001285.000000,360.000000,12.000000,351870.000000,339.000000,51726595.000000,204.000000
147001284.000000,376.000000,14.000000,349610.000000,386.000000,52076591.000000,183.000000
148003182.000000,276.000000,20.000000,349823.000000,306.000000,52426720.000000,126.000000
149004814.000000,287.000000,20.000000,350272.000000,351.000000,52777343.000000,114.000000
150005410.000000,262.000000,26.000000,351169.000000,315.000000,53128827.000000,110.000000
151000991.000000,243.000000,27.000000,349915.000000,297.000000,53479039.000000,82.000000
152003945.000000,373.000000,20.000000,355012.000000,382.000000,53834433.000000,137.000000
153004425.000000,395.000000,12.000000,353338.000000,409.000000,54188180.000000,195.000000
