Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
181000355.000000,5210.000000,203190.000000,291760.000000,41680.000000,60334470.000000,0.000000
182000291.000000,5208.000000,203112.000000,291648.000000,41664.000000,60667782.000000,0.000000
183000227.000000,5208.000000,203112.000000,291648.000000,41664.000000,61001094.000000,0.000000
184000163.000000,5208.000000,203112.000000,291648.000000,41664.000000,61334406.000000,0.000000
185000099.000000,5208.000000,203112.000000,291648.000000,41664.000000,61667718.000000,0.000000
186000035.000000,5208.000000,203112.000000,291648.000000,41664.000000,62001030.000000,0.000000
187000355.000000,5210.000000,203190.000000,291760.000000,41680.000000,62334470.000000,0.000000
188000291.000000,5208.000000,203112.000000,291648.000000,41664.000000,62667782.000000,0.000000
189000227.000000,5208.000000,203112.000000,291648.000000,41664.000000,63001094.000000,0.000000
190000163.000000,5208.000000,203112.000000,291648.000000,41664.000000,63334406.000000,0.000000
191000099.000000,5208.000000,203112.000000,291648.000000,41664.000000,63667718.000000,0.000000
192000035.000000,5208.000000,203112.000000,291648.000000,41664.000000,64001030.000000,0.000000
193000355.000000,5210.000000,203190.000000,291760.000000,41680.000000,64334470.000000,0.000000
194000291.000000,5208.000000,203112.000000,291648.000000,41664.000000,64667782.000000,0.000000
195000227.000000,5208.000000,203112.000000,291648.000000,41664.000000,65001094.000000,0.000000
196000163.000000,5208.000000,203112.000000,291648.000000,41664.000000,65334406.000000,0.000000
197000099.000000,5208.000000,203112.000000,291648.000000,41664.000000,65667718.000000,0.000000
198000035.000000,5208.000000,203112.000000,291648.000000,41664.000000,66001030.000000,0.000000
199000355.000000,5210.000000,203190.000000,291760.000000,41680.000000,66334470.000000,0.000000
200000291.000000,5208.000000,203112.000000,291648.000000,41664.000000,66667782.000000,0.000000
201000227.000000,5208.000000,203112.000000,291648.000000,41664.000000,67001094.000000,0.000000
202000054.000000,5204.000000,202481.000000,291657.000000,41583.000000,67334334.000000,7.000000
203000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,67667650.000000,0.000000
204000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,68001086.000000,0.000000
205000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,68334398.000000,0.000000
206000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,68667710.000000,0.000000
207000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,69001022.000000,0.000000
208000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,69334334.000000,0.000000
209000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,69667650.000000,0.000000
210000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,70001086.000000,0.000000
211000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,70334398.000000,0.000000
212000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,70667710.000000,0.000000
213000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,71001022.000000,0.000000
214000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,71334334.000000,0.000000
215000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,71667650.000000,0.000000
216000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,72001086.000000,0.000000
217000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,72334398.000000,0.000000
218000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,72667710.000000,0.000000
219000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,73001022.000000,0.000000
220000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,73334334.000000,0.000000
221000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,73667650.000000,0.000000
222000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,74001086.000000,0.000000
223000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,74334398.000000,0.000000
224000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,74667710.000000,0.000000
225000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,75001022.000000,0.000000
226000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,75334334.000000,0.000000
227000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,75667650.000000,0.000000
228000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,76001086.000000,0.000000
229000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,76334398.000000,0.000000
230000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,76667710.000000,0.000000
231000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,77001022.000000,0.000000
232000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,77334334.000000,0.000000
233000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,77667650.000000,0.000000
234000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,78001086.000000,0.000000
235000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,78334398.000000,0.000000
236000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,78667710.000000,0.000000
237000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,79001022.000000,0.000000
238000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,79334334.000000,0.000000
239000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,79667650.000000,0.000000
240000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,80001086.000000,0.000000
241000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,80334398.000000,0.000000
242000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,80667710.000000,0.000000
243000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,81001022.000000,0.000000
244000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,81334334.000000,0.000000
245000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,81667650.000000,0.000000
246000310.000000,5209.000000,203181.000000,291758.000000,41678.000000,82001086.000000,0.000000
247000246.000000,5208.000000,203112.000000,291648.000000,41664.000000,82334398.000000,0.000000
248000182.000000,5208.000000,203112.000000,291648.000000,41664.000000,82667710.000000,0.000000
249000118.000000,5208.000000,203112.000000,291648.000000,41664.000000,83001022.000000,0.000000
250000054.000000,5208.000000,203112.000000,291648.000000,41664.000000,83334334.000000,0.000000
251000002.000000,5209.000000,203121.000000,291650.000000,41666.000000,83667650.000000,0.000000
252000104.000000,5197.000000,201767.000000,291592.000000,41570.000000,84000812.000000,8.000000
253000153.000000,5208.000000,201591.000000,291640.000000,41709.000000,84334161.000000,0.000000
254000072.000000,5210.000000,202160.000000,291647.000000,41660.000000,84667468.000000,0.000000
255000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,85000780.000000,0.000000
256000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,85334220.000000,0.000000
257000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,85667532.000000,0.000000
258000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,86000844.000000,0.000000
259000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,86334156.000000,0.000000
260000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,86667468.000000,0.000000
261000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,87000780.000000,0.000000
262000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,87334220.000000,0.000000
263000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,87667532.000000,0.000000
264000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,88000844.000000,0.000000
265000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,88334156.000000,0.000000
266000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,88667468.000000,0.000000
267000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,89000780.000000,0.000000
268000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,89334220.000000,0.000000
269000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,89667532.000000,0.000000
270000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,90000844.000000,0.000000
271000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,90334156.000000,0.000000
272000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,90667468.000000,0.000000
273000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,91000780.000000,0.000000
274000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,91334220.000000,0.000000
275000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,91667532.000000,0.000000
276000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,92000844.000000,0.000000
277000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,92334156.000000,0.000000
278000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,92667468.000000,0.000000
279000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,93000780.000000,0.000000
280000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,93334220.000000,0.000000
281000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,93667532.000000,0.000000
282000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,94000844.000000,0.000000
283000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,94334156.000000,0.000000
284000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,94667468.000000,0.000000
285000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,95000780.000000,0.000000
286000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,95334220.000000,0.000000
287000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,95667532.000000,0.000000
288000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,96000844.000000,0.000000
289000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,96334156.000000,0.000000
290000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,96667468.000000,0.000000
291000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,97000780.000000,0.000000
292000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,97334220.000000,0.000000
293000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,97667532.000000,0.000000
294000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,98000844.000000,0.000000
295000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,98334156.000000,0.000000
296000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,98667468.000000,0.000000
297000008.000000,5208.000000,203112.000000,291648.000000,41664.000000,99000780.000000,0.000000
298000328.000000,5210.000000,203190.000000,291760.000000,41680.000000,99334220.000000,0.000000
299000264.000000,5208.000000,203112.000000,291648.000000,41664.000000,99667532.000000,0.000000
300000200.000000,5208.000000,203112.000000,291648.000000,41664.000000,100000844.000000,0.000000
301000136.000000,5208.000000,203112.000000,291648.000000,41664.000000,100334156.000000,0.000000
302000072.000000,5208.000000,203112.000000,291648.000000,41664.000000,100667468.000000,0.000000
303000028.000000,5181.000000,201375.000000,291478.000000,41419.000000,101000365.000000,9.000000
304000348.000000,5210.000000,203190.000000,291760.000000,41680.000000,101333805.000000,0.000000
305000284.000000,5208.000000,203112.000000,291648.000000,41664.000000,101667117.000000,0.000000
306000220.000000,5208.000000,203112.000000,291648.000000,41664.000000,102000429.000000,0.000000
307000156.000000,5208.000000,203112.000000,291648.000000,41664.000000,102333741.000000,0.000000
308000092.000000,5208.000000,203112.000000,291648.000000,41664.000000,102667053.000000,0.000000
309000028.000000,5208.000000,203112.000000,291648.000000,41664.000000,103000365.000000,0.000000
310000348.000000,5210.000000,203190.000000,291760.000000,41680.000000,103333805.000000,0.000000
311000284.000000,5208.000000,203112.000000,291648.000000,41664.000000,103667117.000000,0.000000
312000220.000000,5208.000000,203112.000000,291648.000000,41664.000000,104000429.000000,0.000000
313000156.000000,5208.000000,203112.000000,291648.000000,41664.000000,104333741.000000,0.000000
314000092.000000,5208.000000,203112.000000,291648.000000,41664.000000,104667053.000000,0.000000
315000028.000000,5208.000000,203112.000000,291648.000000,41664.000000,105000365.000000,0.000000
316000348.000000,5210.000000,203190.000000,291760.000000,41680.000000,105333805.000000,0.000000
317000284.000000,5208.000000,203112.000000,291648.000000,41664.000000,105667117.000000,0.000000
318000220.000000,5208.000000,203112.000000,291648.000000,41664.000000,106000429.000000,0.000000
319000156.000000,5208.000000,203112.000000,291648.000000,41664.000000,106333741.000000,0.000000
320000092.000000,5208.000000,203112.000000,291648.000000,41664.000000,106667053.000000,0.000000
321000028.000000,5208.000000,203112.000000,291648.000000,41664.000000,107000365.000000,0.000000
322000348.000000,5210.000000,203190.000000,291760.000000,41680.000000,107333805.000000,0.000000
323000284.000000,5208.000000,203112.000000,291648.000000,41664.000000,107667117.000000,0.000000
